tm,MVm,PVm
3.870000000000000000e+02,1.000000000000000000e+00,4.342500000000001359e-01
3.880000000000000000e+02,1.000000000000000000e+00,4.342500000000001359e-01
3.890000000000000000e+02,1.000000000000000000e+00,4.342500000000001359e-01
3.900000000000000000e+02,1.000000000000000000e+00,4.342500000000001359e-01
3.910000000000000000e+02,1.000000000000000000e+00,4.324999999999999400e-01
3.920000000000000000e+02,1.000000000000000000e+00,4.375000000000000000e-01
3.930000000000000000e+02,1.000000000000000000e+00,4.390000000000000568e-01
3.940000000000000000e+02,1.000000000000000000e+00,4.367499999999999716e-01
3.950000000000000000e+02,1.000000000000000000e+00,4.367499999999999716e-01
3.960000000000000000e+02,1.000000000000000000e+00,4.342500000000001359e-01
3.970000000000000000e+02,1.000000000000000000e+00,4.357500000000001927e-01
3.980000000000000000e+02,1.000000000000000000e+00,4.390000000000000568e-01
3.990000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.000000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.010000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.020000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.030000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.040000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.050000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.060000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.070000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.080000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.090000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.100000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.110000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.120000000000000000e+02,1.000000000000000000e+00,4.487500000000000933e-01
4.130000000000000000e+02,1.000000000000000000e+00,4.487500000000000933e-01
4.140000000000000000e+02,1.000000000000000000e+00,4.502500000000001501e-01
4.150000000000000000e+02,1.000000000000000000e+00,4.502500000000001501e-01
4.160000000000000000e+02,1.000000000000000000e+00,4.527499999999999858e-01
4.170000000000000000e+02,1.000000000000000000e+00,4.574999999999999067e-01
4.180000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.190000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.200000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.210000000000000000e+02,1.000000000000000000e+00,4.657499999999998863e-01
4.220000000000000000e+02,1.000000000000000000e+00,4.664999999999999147e-01
4.230000000000000000e+02,1.000000000000000000e+00,4.664999999999999147e-01
4.240000000000000000e+02,1.000000000000000000e+00,4.672499999999999432e-01
4.250000000000000000e+02,1.000000000000000000e+00,4.664999999999999147e-01
4.260000000000000000e+02,1.000000000000000000e+00,4.664999999999999147e-01
4.270000000000000000e+02,1.000000000000000000e+00,4.664999999999999147e-01
4.280000000000000000e+02,1.000000000000000000e+00,4.664999999999999147e-01
4.290000000000000000e+02,1.000000000000000000e+00,4.640000000000000790e-01
4.300000000000000000e+02,1.000000000000000000e+00,4.657499999999998863e-01
4.310000000000000000e+02,1.000000000000000000e+00,4.632500000000000506e-01
4.320000000000000000e+02,1.000000000000000000e+00,4.607500000000001594e-01
4.330000000000000000e+02,1.000000000000000000e+00,4.607500000000001594e-01
4.340000000000000000e+02,1.000000000000000000e+00,4.592500000000001026e-01
4.350000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.360000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.370000000000000000e+02,1.000000000000000000e+00,4.592500000000001026e-01
4.380000000000000000e+02,1.000000000000000000e+00,4.592500000000001026e-01
4.390000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.400000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.410000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.420000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.430000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.440000000000000000e+02,1.000000000000000000e+00,4.592500000000001026e-01
4.450000000000000000e+02,1.000000000000000000e+00,4.592500000000001026e-01
4.460000000000000000e+02,1.000000000000000000e+00,4.607500000000001594e-01
4.470000000000000000e+02,1.000000000000000000e+00,4.664999999999999147e-01
4.480000000000000000e+02,1.000000000000000000e+00,4.672499999999999432e-01
4.490000000000000000e+02,1.000000000000000000e+00,4.664999999999999147e-01
4.500000000000000000e+02,1.000000000000000000e+00,4.664999999999999147e-01
4.510000000000000000e+02,1.000000000000000000e+00,4.632500000000000506e-01
4.520000000000000000e+02,1.000000000000000000e+00,4.600000000000001310e-01
4.530000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.540000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.550000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.560000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.570000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.580000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.590000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.600000000000000000e+02,1.000000000000000000e+00,4.585000000000000742e-01
4.610000000000000000e+02,1.000000000000000000e+00,4.574999999999999067e-01
4.620000000000000000e+02,1.000000000000000000e+00,4.502500000000001501e-01
4.630000000000000000e+02,1.000000000000000000e+00,4.502500000000001501e-01
4.640000000000000000e+02,1.000000000000000000e+00,4.462500000000002021e-01
4.650000000000000000e+02,1.000000000000000000e+00,4.447500000000001452e-01
4.660000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.670000000000000000e+02,1.000000000000000000e+00,4.422499999999999210e-01
4.680000000000000000e+02,1.000000000000000000e+00,4.357500000000001927e-01
4.690000000000000000e+02,1.000000000000000000e+00,4.342500000000001359e-01
4.700000000000000000e+02,1.000000000000000000e+00,4.342500000000001359e-01
4.710000000000000000e+02,1.000000000000000000e+00,4.269999999999999352e-01
4.720000000000000000e+02,1.000000000000000000e+00,4.262499999999999067e-01
4.730000000000000000e+02,1.000000000000000000e+00,4.262499999999999067e-01
4.740000000000000000e+02,1.000000000000000000e+00,4.262499999999999067e-01
4.750000000000000000e+02,1.000000000000000000e+00,4.262499999999999067e-01
4.760000000000000000e+02,1.000000000000000000e+00,4.252500000000001279e-01
4.770000000000000000e+02,1.000000000000000000e+00,4.179999999999999827e-01
4.780000000000000000e+02,1.000000000000000000e+00,4.172499999999999543e-01
4.790000000000000000e+02,1.000000000000000000e+00,4.230000000000000426e-01
