tm,MVm,PVm
3.880000000000000000e+02,1.000000000000000000e+00,4.639999999999998570e-01
3.890000000000000000e+02,1.000000000000000000e+00,4.599999999999999645e-01
3.900000000000000000e+02,1.000000000000000000e+00,4.647499999999998854e-01
3.910000000000000000e+02,1.000000000000000000e+00,4.632499999999998286e-01
3.920000000000000000e+02,1.000000000000000000e+00,4.654999999999999138e-01
3.930000000000000000e+02,1.000000000000000000e+00,4.662499999999999423e-01
3.940000000000000000e+02,1.000000000000000000e+00,4.672499999999997766e-01
3.950000000000000000e+02,1.000000000000000000e+00,4.672499999999997766e-01
3.960000000000000000e+02,1.000000000000000000e+00,4.672499999999997766e-01
3.970000000000000000e+02,1.000000000000000000e+00,4.672499999999997766e-01
3.980000000000000000e+02,1.000000000000000000e+00,4.720000000000000862e-01
3.990000000000000000e+02,1.000000000000000000e+00,4.712500000000000577e-01
4.000000000000000000e+02,1.000000000000000000e+00,4.752499999999999503e-01
4.010000000000000000e+02,1.000000000000000000e+00,4.752499999999999503e-01
4.020000000000000000e+02,1.000000000000000000e+00,4.752499999999999503e-01
4.030000000000000000e+02,1.000000000000000000e+00,4.752499999999999503e-01
4.040000000000000000e+02,1.000000000000000000e+00,4.752499999999999503e-01
4.050000000000000000e+02,1.000000000000000000e+00,4.752499999999999503e-01
4.060000000000000000e+02,1.000000000000000000e+00,4.752499999999999503e-01
4.070000000000000000e+02,1.000000000000000000e+00,4.752499999999999503e-01
4.080000000000000000e+02,1.000000000000000000e+00,4.752499999999999503e-01
4.090000000000000000e+02,1.000000000000000000e+00,4.799999999999998712e-01
4.100000000000000000e+02,1.000000000000000000e+00,4.807499999999998996e-01
4.110000000000000000e+02,1.000000000000000000e+00,4.832499999999994023e-01
4.120000000000000000e+02,1.000000000000000000e+00,4.777499999999994529e-01
4.130000000000000000e+02,1.000000000000000000e+00,4.807499999999998996e-01
4.140000000000000000e+02,1.000000000000000000e+00,4.807499999999998996e-01
4.150000000000000000e+02,1.000000000000000000e+00,4.792499999999995097e-01
4.160000000000000000e+02,1.000000000000000000e+00,4.832499999999994023e-01
4.170000000000000000e+02,1.000000000000000000e+00,4.832499999999994023e-01
4.180000000000000000e+02,1.000000000000000000e+00,4.832499999999994023e-01
4.190000000000000000e+02,1.000000000000000000e+00,4.832499999999994023e-01
4.200000000000000000e+02,1.000000000000000000e+00,4.839999999999994307e-01
4.210000000000000000e+02,1.000000000000000000e+00,4.865000000000000435e-01
4.220000000000000000e+02,1.000000000000000000e+00,4.889999999999995461e-01
4.230000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.240000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.250000000000000000e+02,1.000000000000000000e+00,4.880000000000001004e-01
4.260000000000000000e+02,1.000000000000000000e+00,4.897499999999999076e-01
4.270000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.280000000000000000e+02,1.000000000000000000e+00,4.904999999999999361e-01
4.290000000000000000e+02,1.000000000000000000e+00,4.857500000000000151e-01
4.300000000000000000e+02,1.000000000000000000e+00,4.904999999999999361e-01
4.310000000000000000e+02,1.000000000000000000e+00,4.904999999999999361e-01
4.320000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.330000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.340000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.350000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.360000000000000000e+02,1.000000000000000000e+00,4.904999999999999361e-01
4.370000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.380000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.390000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.400000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.410000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
4.420000000000000000e+02,1.000000000000000000e+00,4.929999999999994387e-01
4.430000000000000000e+02,1.000000000000000000e+00,4.944999999999994955e-01
4.440000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.450000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.460000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.470000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.480000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.490000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
4.500000000000000000e+02,1.000000000000000000e+00,4.912499999999999645e-01
